# a	b	kn_cost  (trigram-backed, kappa=1000.0, d=0.75)
席	から	5557
席	が	4883
席	があ	4008
席	があっ	8768
席	がい	5410
席	がいいん	8778
席	がご	8777
席	がな	8758
席	だと	8759
席	で	5163
席	です	8705
席	と	8684
席	に	1589
席	にい	6579
席	にし	6211
席	につい	5558
席	の	4731
席	は	2260
席	はあ	5166
席	はあい	7168
席	はまだ	7167
席	へ	4590
席	まで	7165
席	もい	8774
席	を	597
席	をつ	2980
席	をとり	7168
席	居座り	8778
席上	にて	1386
席代	わろう	1386
帯	の	1378
帯び	てき	2079
帯び	始め	2079
帯広	へ	1519
帯広	行き	1520
帰し	た	287
帰せ	られる	1386
帰っ	た	2763
帰っ	たい	3864
帰っ	たか	8774
帰っ	たが	8772
帰っ	たけれ	8775
帰っ	たと	4014
帰っ	たばかり	5558
帰っ	たも	6211
帰っ	たら	6578
帰っ	たらす	6211
帰っ	て	1458
帰っ	てい	5165
帰っ	てから	5732
帰っ	てき	887
帰っ	てく	1535
帰っ	てこ	5558
帰っ	てて	8776
帰っ	てよ	5165
帰っ	てらっしゃい	7167
帰ら	ない	3497
帰ら	なかっ	2063
帰ら	なきゃ	5108
帰ら	なく	3498
帰ら	なくなっ	5107
帰ら	なけれ	934
帰ら	れる	1272
帰らせ	た	644
帰らせ	てく	3686
帰らせ	よう	2079
帰らせ	る	3688
帰り	が	4597
帰り	がこ	6224
帰り	ください	4617
帰り	しま	6215
帰り	たい	3183
帰り	たがっ	6227
帰り	たく	1962
帰り	たけれ	6227
帰り	なさい	2617
帰り	に	2289
帰り	にこ	6224
帰り	にな	6206
帰り	になっ	6209
帰り	の	2144
帰り	のさ	6227
帰り	は	4591
帰り	まし	2336
帰り	ましょう	4030
帰り	ます	1500
帰り	を	6069
帰り	始め	4618
帰り	次第	6226
帰り着く	と	1383
帰り道	で	422
帰り道	に	1911
帰り道	は	2355
帰る	。	4428
帰る	か	5578
帰る	かもし	6534
帰る	こと	3970
帰る	ことに	5579
帰る	する	8079
帰る	だろう	8122
帰る	つもり	4200
帰る	でしょう	5946
帰る	と	3909
帰る	とい	5945
帰る	とき	8139
帰る	ところ	8132
帰る	なら	8130
帰る	なんて	6534
帰る	ね	6533
帰る	の	2406
帰る	のか	5100
帰る	はず	5947
帰る	べき	5311
帰る	ほう	8142
帰る	まで	4648
帰る	よう	4533
帰る	ん	4925
帰る	コール	8145
帰る	中	6533
帰る	事	8127
帰る	保証	8144
帰る	前	2575
帰る	家	8134
帰る	方	8133
帰る	時	1353
帰る	時間	4533
帰る	気	6533
帰る	許可	5947
帰る	途中	2026
帰る	道	1331
帰る	電話	8137
帰る	頃	8143
帰る	鳥	8142
帰れ	。	1720
帰れ	と	1719
帰れ	ない	3325
帰れ	なかっ	3329
帰れ	ます	3328
帰れる	か	2483
帰れる	の	2461
帰れる	よう	2483
帰ろう	EOS	3951
帰ろう	。	584
帰ろう	とし	1386
帰国	した	1460
帰国	したば	4025
帰国	して	1460
帰国	する	2414
帰国	の	3977
帰国	を	2407
帰宅	が	4453
帰宅	させ	5047
帰宅	され	5047
帰宅	した	1206
帰宅	したい	2411
帰宅	して	3046
帰宅	しな	3824
帰宅	しま	2423
帰宅	しろ	6657
帰宅	すべ	5048
帰宅	する	2169
帰宅	の	2033
帰宅	を	4448
帰宅	途中	2205
帰省	される	2772
帰省	しま	2771
帰省	する	1162
帰省中	です	1384
帰路	私	152
帰途	につい	1386
帰郷	しな	1386
帳	、	2766
帳	に	2751
帳	を	1158
帳簿	をつ	1386
帳面	にあ	1386
常	だっ	4595
常	でし	6030
常	です	7622
常	に	51
常	にあ	7636
常	によ	3670
常	日頃	7640
常人	で	1381
常時	彼の	1386
常用	して	2076
常用	する	2076
常習	性	1386
常識	」	5003
常識	が	4972
常識	があ	4997
常識	がな	3396
常識	に	2803
常識	の	431
常識	を	2340
常軌	を	1379
常食	と	2475
常食	とし	2482
常食	とする	2484
帽子	あげ	8995
帽子	かぶっ	8996
帽子	が	2549
帽子	があ	8964
帽子	がふ	4211
帽子	くらい	7386
帽子	じゃ	6798
帽子	で	7362
帽子	です	7373
帽子	なし	8992
帽子	なんか	7386
帽子	に	5943
帽子	の	6151
帽子	は	4303
帽子	はあ	5025
帽子	はい	7383
帽子	はき	7386
帽子	はな	8988
帽子	ほど	6430
帽子	も	8966
帽子	を	150
帽子	をし	6795
帽子	をつ	5628
帽子	掛け	8995
帽子	誰	8993
幅	が	1142
幅	の	1517
幅	は	1936
幅	も	2366
幅広い	サービス	2773
幅広い	商品	2772
幅広い	選択	1163
幕	が	2070
幕	を	2064
干さ	れる	1386
干し	て	575
干し	ていこう	2773
干し草	の	2351
干し草	を	1064
干せ	。	1383
干ばつ	が	1160
干ばつ	で	2758
干ばつ	の	2748
干上がっ	た	1383
干天	のた	1386
干渉	しない	875
干渉	する	2482
干満	が	2070
干満	は	2067
干潟	を	1379
平	洋	1386
平々	凡々	1386
平たい	と	1383
平たく	言え	1386
平ら	で	1565
平ら	な	3171
平ら	にし	1568
平ら	になっ	3175
平らげ	た	287
平凡	な	208
平原	が	2470
平原	に	2464
平原	の	2461
平和	」	5928
平和	が	5327
平和	しか	2731
平和	だ	7463
平和	だっ	7508
平和	で	2551
平和	でし	5928
平和	です	7469
平和	と	4967
平和	な	2698
平和	など	5928
平和	に	2622
平和	にし	7517
平和	につ	7537
平和	につい	5927
平和	にな	5925
平和	にやっ	7536
平和	の	3832
平和	のた	3496
平和	は	7378
平和	はと	4340
平和	はや	4340
平和	へ	4057
平和	ほど	4340
平和	も	5923
平和	を	655
平和	利用	7538
平和	部隊	4340
平和的	な	4557
平和的	に	220
平和的	利用	2955
平和的	和解	4564
平地	のそ	1386
平均	くらい	4218
平均	ぐらい	2610
平均	して	4199
平均	と	4180
平均	の	2011
平均	十時	2610
平均	収入	4219
平均	寿命	4219
平均	所得	4219
平均	温度	4219
平均	身長	4219
平均	速度	2610
平均点	があ	1385
平均的	な	189
平均的	に	2547
平家	は	1380
平山	先生	208
平常	通り	330
平年	並み	1386
平手	を	2757
平手	打ち	575
平日	はい	875
平日	ひっそり	2485
平易	な	490
平易	英語	1817
平服	で	1381
平気	だ	1567
平気	だと	1568
平気	で	1566
平泳ぎ	は	151
平然	とし	470
平熱	でし	2079
平熱	に	2065
平穏	に	1160
平穏	無事	1163
平等	」	3869
平等	で	1037
平等	なのは	3871
平等	に	1304
平等	の	3831
平行	して	875
平行	です	2480
平衡	を	1379
平野	を	1379
平静	さ	2484
平静	に	2464
平静	になっ	2482
年	、	7141
年	か	8749
年	くらい	8754
年	ごと	8167
年	して	7793
年	たった	10364
年	たって	10362
年	だ	5601
年	だっ	8744
年	だと	10333
年	だね	8754
年	で	6468
年	です	6319
年	と	5426
年	とっ	7800
年	とって	8167
年	な	8738
年	なら	10347
年	に	2579
年	にし	8747
年	にな	6020
年	になっ	8747
年	にわ	10362
年	の	3068
年	のこ	10342
年	のせ	8754
年	は	6643
年	はい	10330
年	はと	10336
年	ひと夏	10365
年	ぶり	8167
年	も	5211
年	もお	10362
年	もこ	7531
年	もし	10359
年	もそ	8167
年	もたっ	8167
年	もどこ	10364
年	もの	8749
年	もも	10363
年	や	10341
年	を	214
年	をとり	3249
年	以上	8754
年	住ん	8755
年	営業	10364
年	夏	10362
年	後	8754
年	目	8753
年	近く	8755
年々	増加	2485
年々	減少	875
年が	、	5134
年が	あの	3561
年が	またたく	3561
年が	やっ	3561
年が	わかり	5170
年が	スタート	5170
年が	上	2605
年が	下	2973
年が	同じ	2973
年が	終わる	2419
年が	経ち	5170
年が	自分	5167
年が	若い	3561
年が	近づい	5170
年が	過ぎ	1850
年が	過ぎ去っ	3561
年が	高い	2191
年がい	って	1386
年ごろ	で	1381
年の内	戦	1386
年の功	とい	826
年より	で	2831
年より	に	4405
年より	は	4410
年より	を	380
年より	上	4446
年より	春	4446
年上	だ	3020
年上	で	3386
年上	です	2089
年上	に	3969
年上	の	330
年下	です	1162
年下	の	1160
年中	喫煙	2079
年中	砂漠	2079
年代	に	1379
年会	える	1386
年内	に	1379
年前	、	3357
年前	から	2404
年前	と	3355
年前	に	735
年前	にこ	4968
年前	の	1748
年前	より	4965
年前	ロンドン	4969
年功序列	によ	1386
年収	は	1380
年取っ	た	58
年子	で	1381
年寄り	が	3966
年寄り	がま	5584
年寄り	たち	5583
年寄り	だ	5555
年寄り	で	5533
年寄り	な	3973
年寄り	に	1973
年寄り	にやさ	5586
年寄り	は	417
年寄り	はと	5580
年寄り	を	3960
年少	だ	2074
年少	の	2063
年度	の	2063
年度	は	2067
年度末	、	2075
年度末	に	2065
年月	が	330
年月日	を	1379
年末	ごろ	2773
年末	は	1668
年末	まで	1673
年来	の	1378
年波	で	2070
年波	に	2065
年生	だ	1855
年生	です	900
年生	な	1855
年端	も	1385
年老い	た	65
年老い	て	4445
年老い	てい	3491
年見	てい	470
年貢	の	1378
年賀状	の	1063
年賀状	を	2352
年輩	の	1378
年配	だ	3971
年配	の	140
年金	があ	3866
年金	で	1305
年金	の	1921
年金	を	1161
年金制度	が	1381
年間	ずっと	4563
年間	に	4449
年間	の	2927
年間	も	2951
年間	もお	4563
年間	を	4440
年間	チャンピオン	4564
年間	パリ	2955
年間	メアリー	2955
年間	住ん	4563
年間	勉強	4561
年間	収入	4564
年間	同棲	4564
年間	平和	2955
年間	日記	2367
年間	暴力	4564
年間	研究	4563
年間パスポート	を	1379
年頃	だ	583
年頃	だね	3950
年頃	で	3927
年頃	です	3938
年頃	の	2334
年齢	、	5111
年齢	が	603
年齢	しか	7310
年齢	だ	2919
年齢	だっ	7286
年齢	だね	7311
年齢	で	4740
年齢	です	4477
年齢	と	5688
年齢	な	5696
年齢	なら	4749
年齢	に	3377
年齢	にか	3755
年齢	にし	7294
年齢	になっ	5701
年齢	の	2676
年齢	は	4472
年齢	はは	7312
年齢	や	5703
年齢	より	4480
年齢	を	1940
年齢	以上	5705
年齢	差	7314
年齢	者	7308
年齢	順	7314
年齢的	に	329
幸	あれ	1163
幸	に	1160
幸い	あり	5360
幸い	だっ	2797
幸い	で	5305
幸い	であっ	5359
幸い	でし	5357
幸い	です	2796
幸い	とば	5363
幸い	なこ	3326
幸い	なる	2611
幸い	に	683
幸い	大過	3326
幸い	天気	3326
幸せ	」	8688
幸せ	あれ	8705
幸せ	いっぱい	8704
幸せ	から	8642
幸せ	が	5860
幸せ	があ	7086
幸せ	じゃ	8699
幸せ	すぎ	8700
幸せ	そう	3979
幸せ	だ	3624
幸せ	だっ	3730
幸せ	だと	4046
幸せ	だな	8701
幸せ	で	1800
幸せ	であっ	5661
幸せ	でし	5339
幸せ	でしょう	7093
幸せ	です	3943
幸せ	と	4008
幸せ	とい	8676
幸せ	な	1965
幸せ	なこ	4354
幸せ	なのか	7097
幸せ	なのは	8705
幸せ	ならそ	7097
幸せ	なる	2853
幸せ	なん	7096
幸せ	なんだ	7096
幸せ	に	2003
幸せ	にいっ	8701
幸せ	にし	4264
幸せ	にち	7096
幸せ	につい	8681
幸せ	にな	4595
幸せ	になっ	6505
幸せ	の	4349
幸せ	のす	8701
幸せ	のた	7093
幸せ	は	1871
幸せ	はあ	8675
幸せ	はお	8691
幸せ	へ	8680
幸せ	もの	7091
幸せ	らしい	8702
幸せ	を	2048
幸せ者	でし	288
幸二	で	469
幸子	さん	1386
幸福	が	7024
幸福	すぎ	7120
幸福	そう	3626
幸福	だ	4076
幸福	だっ	3903
幸福	だと	5511
幸福	だろう	7111
幸福	で	2231
幸福	です	3625
幸福	と	3148
幸福	な	2588
幸福	なん	5513
幸福	に	3224
幸福	にし	4078
幸福	にな	4078
幸福	になっ	5510
幸福	の	3616
幸福	のた	7113
幸福	は	1143
幸福	へ	5511
幸福	を	1634
幸福感	に	1379
幸運	が	2985
幸運	だっ	3317
幸運	だと	6144
幸運	でし	6146
幸運	です	6120
幸運	な	2986
幸運	なんだ	4541
幸運	に	655
幸運	によ	3954
幸運	の	3312
幸運	は	1789
幸運	を	3579
幸運児	であっ	1386
幹	をつ	1386
幹線	道路	208
幹部	ばかり	1386
幻	は	1380
幻影	に	1379
幻想	に	469
幻想的	な	1385
幻滅	した	2076
幻滅	を	2064
幻覚	が	825
幼	すぎ	575
幼	すぎる	2772
幼い	うち	4016
幼い	の	5531
幼い	もの	4014
幼い	よく	3356
幼い	娘	3428
幼い	子	5624
幼い	子供	760
幼い	少女	1525
幼い	時	4015
幼い	犬	3010
幼い	虫	5624
幼い	鶏	5625
幼く	て	470
幼なじみ	が	1213
幼なじみ	です	862
幼児	の	3036
幼児	は	1021
幼児	はし	1761
幼女	の	1378
幼年	時代	470
幼稚	すぎ	2367
幼稚	な	1067
幼稚園	とい	2366
幼稚園	児	1068
幽霊	が	1318
幽霊	がい	3283
幽霊	で	2434
幽霊	の	4845
幽霊	は	2851
幽霊	を	897
幾	人	1163
幾	晩	1163
幾つ	かに	3060
幾つ	で	1211
幾つ	も	3055
幾つ	情報	3060
幾ら	かあっ	1569
幾ら	です	980
幾ら	強調	3178
幾何	の	468
幾何学	につい	152
幾分	は	397
幾分	レモン	4670
幾分	受け継い	4670
幾分	父親	4669
幾分	疲れ	3060
幾分	難しい	3060
幾分	高い	4669
幾多	の	329
幾夜	かあっ	1386
幾度	と	2360
幾度	も	1067
広い	。	2339
広い	が	5039
広い	て	6609
広い	と	5050
広い	ところ	4486
広い	の	4097
広い	ん	6674
広い	サービス	6684
広い	人	4485
広い	公園	5075
広い	国	6681
広い	土地	2918
広い	地	5075
広い	地域	1930
広い	場所	1151
広い	家	5073
広い	布	6682
広い	庭	3851
広い	建物	6682
広い	心	5074
広い	意味	6681
広い	意味合い	6685
広い	所	5074
広い	時代	6681
広い	机	3539
広い	知識	5075
広い	砂	6683
広い	種類	6683
広い	範囲	6684
広い	見方	6684
広い	見識	6684
広い	道	3539
広い	道路	6683
広い	選択	6684
広い	部屋	2830
広い	間	6679
広い	陸	6683
広かっ	た	1383
広がっ	た	969
広がっ	たか	5411
広がっ	たこ	5410
広がっ	て	3800
広がっ	てい	649
広がら	ず	208
広がり	、	1384
広がる	。	2181
広がる	こと	2770
広がる	ね	4379
広がる	ねぇ	4382
広がる	の	2175
広がる	よう	1816
広がる	不確	4382
広がる	土地	4381
広がる	場所	4379
広がる	治ら	2773
広がる	火	4381
広く	、	2645
広く	いろいろ	5214
広く	したも	5213
広く	まで	5198
広く	与える	5214
広く	世界	5213
広く	伝え	5213
広く	伝える	5214
広く	伸ばし	5215
広く	使える	5214
広く	使っ	5213
広く	出し	5213
広く	張っ	5215
広く	得る	5214
広く	意見	5211
広く	感じ	5212
広く	感じる	5214
広く	持っ	5211
広く	旅行	5211
広く	知ら	2170
広く	知らせる	3605
広く	行き	3605
広く	行わ	2382
広く	言い	5213
広く	話さ	3605
広く	読ま	3018
広く	議論	5214
広く	述べ	5214
広く	通じ	5214
広げ	た	1267
広げ	て	900
広げ	られ	3465
広げる	ため	2079
広げる	の	2063
広げれ	ば	1386
広さ	が	1488
広さ	があ	3680
広さ	だ	3669
広さ	です	3671
広さ	に	3640
広さ	は	2071
広さ	や	3686
広し	。	1383
広まっ	た	413
広まっ	たか	4219
広まっ	てい	1654
広め	た	1383
広める	こと	1385
広告	。	4384
広告	が	3798
広告	して	4389
広告	で	4378
広告	でよ	6003
広告	とし	5990
広告	に	473
広告	にた	4395
広告	によっ	4394
広告	の	4368
広告	は	4374
広告	はす	3120
広告	はすば	6003
広告	を	3164
広告	をし	5986
広告	キャンペーン	6005
広告	会社	3120
広告代理店	はこ	827
広告活動	を	1379
広場	で	3729
広場	ないし	3753
広場	に	1186
広場	は	1294
広場	へいき	3753
広大	な	84
広島	が	4257
広島	に	1567
広島	にい	2667
広島	へ	613
広瀬	先生	152
広範	な	1385
広範囲	にわ	1386
広辞苑	にこ	2079
広辞苑	を	2064
床	から	2484
床	が	1829
床	で	8068
床	に	1430
床	にい	8149
床	におい	8155
床	にた	5077
床	につい	3984
床	につき	5962
床	につく	2498
床	につけ	5594
床	につける	8158
床	にぶ	6549
床	の	1794
床	は	4635
床	はと	2880
床	を	2112
床	をし	8137
床	一面	3468
床下	に	824
床入り	は	1380
床屋	さん	1674
床屋	で	2758
床屋	に	1667
序文	で	2162
序文	に	556
序文	はあ	3464
底	から	2278
底	だ	4444
底	で	4419
底	に	1639
底	にあ	4471
底	にあっ	2868
底	の	4384
底	は	4405
底	はやさ	4477
底	へ	4470
底	まで	4470
底	をつ	1912
底冷え	のす	1386
底力	があ	1385
底抜け	の	1378
店	、	7414
店	ある	9033
店	から	3120
店	が	2542
店	があ	5234
店	があっ	6208
店	がい	7427
店	がそ	9031
店	しっ	9042
店	だ	5670
店	だと	9014
店	で	2097
店	でか	9039
店	でし	6842
店	です	5671
店	でなおし	9042
店	でよ	7431
店	と	6466
店	な	7417
店	など	9026
店	に	3307
店	にあ	4467
店	にい	9020
店	によっ	3246
店	の	1557
店	のこ	7428
店	のち	6477
店	は	1314
店	はあ	6474
店	はい	9012
店	はいっ	9039
店	はいろ	7432
店	はお	7429
店	はす	9024
店	はた	4867
店	はち	7431
店	はもう	7430
店	へ	5544
店	まで	7427
店	も	4598
店	を	2090
店	をし	8994
店	知っ	9037
店主	は	824
店先	に	1379
店員	が	1509
店員	がい	4038
店員	で	4016
店員	は	914
店員	はわ	2525
店舗	も	1385
府	を	1379
度	が	3168
度	でしょう	4783
度	に	496
度	にい	4782
度	によ	4783
度	を	3163
度	オーストラリア	4787
度	グアム	4787
度	考え	4785
度	読む	4787
